,slopes
/home/dfc/seqsTb/phialocephala_scopiformisForTb.txt.V1,-0.763694300733331
/home/dfc/seqsTb/phialophora_attaeForTb.txt.V1,-0.824577899308839
/home/dfc/seqsTb/phlebiopsis_gigantea_11061_1_cr5_6ForTb.txt.V1,-0.694355901634951
/home/dfc/seqsTb/phycomyces_blakesleeanus_nrrl_1555_ForTb.txt.V1,-0.625592980533422
/home/dfc/seqsTb/pichia_kudriavzeviiForTb.txt.V1,-0.514503578625705
/home/dfc/seqsTb/pichia_membranifaciens_nrrl_y_2026ForTb.txt.V1,-0.336857795456802
/home/dfc/seqsTb/piloderma_croceum_f_1598ForTb.txt.V1,-0.81202516131886
/home/dfc/seqsTb/pisolithus_microcarpus_441ForTb.txt.V1,-0.856456152090121
/home/dfc/seqsTb/pisolithus_tinctorius_marx_270ForTb.txt.V1,-0.783309126100783
/home/dfc/seqsTb/pleurotus_ostreatus_pc15ForTb.txt.V1,-0.772718886469464
/home/dfc/seqsTb/plicaturopsis_crispa_fd_325_ss_3ForTb.txt.V1,-0.582189053711535
/home/dfc/seqsTb/pneumocystis_carinii_b80ForTb.txt.V1,-0.660545821630881
/home/dfc/seqsTb/pneumocystis_jirovecii_ru7ForTb.txt.V1,-0.415852923854537
/home/dfc/seqsTb/pneumocystis_murina_b123ForTb.txt.V1,-0.738560495229323
/home/dfc/seqsTb/pochonia_chlamydosporia_170ForTb.txt.V1,-0.742256772453169
/home/dfc/seqsTb/podospora_anserina_s_mat_ForTb.txt.V1,-0.59829204919746
/home/dfc/seqsTb/postia_placenta_mad_698_rForTb.txt.V1,-0.760140040753713
/home/dfc/seqsTb/pseudocercospora_musaeForTb.txt.V1,-0.736631750048386
/home/dfc/seqsTb/pseudogymnoascus_destructans_20631_21ForTb.txt.V1,-0.651935169505006
/home/dfc/seqsTb/pseudogymnoascus_sp_03vt05ForTb.txt.V1,-0.694521512875948
/home/dfc/seqsTb/pseudogymnoascus_sp_05ny08ForTb.txt.V1,-0.683658626560863
/home/dfc/seqsTb/pseudogymnoascus_sp_23342_1_i1ForTb.txt.V1,-0.667731323046359
/home/dfc/seqsTb/pseudogymnoascus_sp_24mn13ForTb.txt.V1,-0.687942427031019
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_103ForTb.txt.V1,-0.61767139995678
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_3557ForTb.txt.V1,-0.634843417931511
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_3775ForTb.txt.V1,-0.679439453876286
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_3808ForTb.txt.V1,-0.633503557884336
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4246ForTb.txt.V1,-0.656176443521438
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4281_fw_2241_ForTb.txt.V1,-0.650324027958273
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4513_fw_928_ForTb.txt.V1,-0.647631039548389
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4514_fw_929_ForTb.txt.V1,-0.652150543122204
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4515_fw_2607_ForTb.txt.V1,-0.6294397724282
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4516_fw_969_ForTb.txt.V1,-0.646410023637106
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4517_fw_2822_ForTb.txt.V1,-0.660599216715861
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4518_fw_2643_ForTb.txt.V1,-0.681011708104594
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4519_fw_2642_ForTb.txt.V1,-0.655586893226999
/home/dfc/seqsTb/pseudogymnoascus_sp_vkm_f_4520_fw_2644_ForTb.txt.V1,-0.66365040465803
/home/dfc/seqsTb/pseudogymnoascus_sp_wsf_3629ForTb.txt.V1,-0.707270082001058
/home/dfc/seqsTb/pseudogymnoascus_verrucosusForTb.txt.V1,-0.685556356444489
/home/dfc/seqsTb/pseudoloma_neurophiliaForTb.txt.V1,-0.479618677495207
/home/dfc/seqsTb/pseudozyma_hubeiensis_sy62ForTb.txt.V1,-0.630190916732051
/home/dfc/seqsTb/puccinia_graminisForTb.txt.V1,-0.744325634814134
/home/dfc/seqsTb/puccinia_sorghiForTb.txt.V1,-0.741032001237712
/home/dfc/seqsTb/puccinia_striiformisForTb.txt.V1,-0.689459518735902
/home/dfc/seqsTb/puccinia_triticinaForTb.txt.V1,-0.659578000366575
/home/dfc/seqsTb/punctularia_strigosozonata_hhb_11173_ss5ForTb.txt.V1,-0.578906794037842
/home/dfc/seqsTb/purpureocillium_lilacinumForTb.txt.V1,-0.544980281769259
/home/dfc/seqsTb/pyrenochaeta_sp_ds3say3aForTb.txt.V1,-0.704943906258881
/home/dfc/seqsTb/pyrenophora_teresForTb.txt.V1,-0.723729985387386
/home/dfc/seqsTb/pyrenophora_triticirepentisForTb.txt.V1,-0.712610012209462
/home/dfc/seqsTb/pyronema_omphalodes_cbs_100304ForTb.txt.V1,-0.57831117044404
/home/dfc/seqsTb/rasamsonia_emersonii_cbs_393_64ForTb.txt.V1,-0.627672628897548
/home/dfc/seqsTb/rhinocladiella_mackenziei_cbs_650_93ForTb.txt.V1,-0.834314135672959
/home/dfc/seqsTb/rhizoctonia_solani_ag_1_iaForTb.txt.V1,-0.808227415379128
/home/dfc/seqsTb/rhizophagus_irregularis_daom_181602ForTb.txt.V1,-0.597160258089912
/home/dfc/seqsTb/rhizopogon_vinicolor_am_or11_026ForTb.txt.V1,-0.821721764381218
/home/dfc/seqsTb/rhizopus_delemar_ra_99_880ForTb.txt.V1,-0.594158846903623
/home/dfc/seqsTb/rhodotorula_graminis_wp1ForTb.txt.V1,-0.365179485457319
/home/dfc/seqsTb/rhodotorula_sp_jg_1bForTb.txt.V1,-0.658438145061795
/home/dfc/seqsTb/rhodotorula_toruloides_np11ForTb.txt.V1,-0.657152072067206
/home/dfc/seqsTb/rosellinia_necatrixForTb.txt.V1,-0.661234906384247
/home/dfc/seqsTb/rozella_allomycis_csf55ForTb.txt.V1,-0.630273275158086
/home/dfc/seqsTb/saccharomyces_arboricola_h_6ForTb.txt.V1,-0.465750697932671
/home/dfc/seqsTb/saccharomyces_cerevisiaeForTb.txt.V1,-0.542999938197601
/home/dfc/seqsTb/saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7ForTb.txt.V1,-0.562633861347994
/home/dfc/seqsTb/saccharomyces_eubayanusForTb.txt.V1,-0.420364841949319
/home/dfc/seqsTb/saccharomyces_kudriavzevii_ifo_1802ForTb.txt.V1,-0.521820650449977
/home/dfc/seqsTb/saccharomyces_sp_boulardii_ForTb.txt.V1,-0.496204829412513
/home/dfc/seqsTb/saccharomycetaceae_sp_ashbya_aceri_ForTb.txt.V1,-0.562236026016996
/home/dfc/seqsTb/saitoella_complicata_nrrl_y_17804ForTb.txt.V1,-0.587839276019763
/home/dfc/seqsTb/scedosporium_apiospermumForTb.txt.V1,-0.745969748490778
/home/dfc/seqsTb/scheffersomyces_stipitis_cbs_6054ForTb.txt.V1,-0.612294326776898
/home/dfc/seqsTb/schizophyllum_commune_h4_8ForTb.txt.V1,-0.691440764649874
/home/dfc/seqsTb/schizopora_paradoxaForTb.txt.V1,-0.761481729303331
/home/dfc/seqsTb/schizosaccharomyces_cryophilusForTb.txt.V1,-0.508710258401685
/home/dfc/seqsTb/schizosaccharomyces_japonicusForTb.txt.V1,-0.53443217345167
/home/dfc/seqsTb/schizosaccharomyces_octosporusForTb.txt.V1,-0.476141822844394
/home/dfc/seqsTb/schizosaccharomyces_pombeForTb.txt.V1,-0.542662324090411
/home/dfc/seqsTb/scleroderma_citrinum_foug_aForTb.txt.V1,-0.790527678328745
/home/dfc/seqsTb/sclerotinia_borealis_f_4157ForTb.txt.V1,-0.664408951479373
/home/dfc/seqsTb/sclerotinia_sclerotiorumForTb.txt.V1,-0.614732104502776
/home/dfc/seqsTb/serendipita_indica_dsm_11827ForTb.txt.V1,-0.843674146927818
/home/dfc/seqsTb/serendipita_vermifera_maff_305830ForTb.txt.V1,-0.818465316312731
/home/dfc/seqsTb/serpula_lacrymans_var_lacrymans_s7_3ForTb.txt.V1,-0.787946855825484
/home/dfc/seqsTb/setosphaeria_turcica_et28aForTb.txt.V1,-0.624576737224784
/home/dfc/seqsTb/sistotremastrum_niveocremeum_hhb9708ForTb.txt.V1,-0.801829696880879
/home/dfc/seqsTb/sistotremastrum_suecicum_hhb10207_ss_3ForTb.txt.V1,-0.765140759245855
/home/dfc/seqsTb/sordaria_macrosporaForTb.txt.V1,-0.565837397418096
/home/dfc/seqsTb/spathaspora_passalidarum_nrrl_y_27907ForTb.txt.V1,-0.500609462777912
/home/dfc/seqsTb/sphaerobolus_stellatus_ss14ForTb.txt.V1,-0.679071037512651
/home/dfc/seqsTb/sphaerulina_musiva_so2202ForTb.txt.V1,-0.636519360374878
/home/dfc/seqsTb/spizellomyces_punctatus_daom_br117ForTb.txt.V1,-0.718531587369102
/home/dfc/seqsTb/sporidiobolus_salmonicolorForTb.txt.V1,-0.641173763553933
/home/dfc/seqsTb/sporisorium_reilianumForTb.txt.V1,-0.487567001209037
/home/dfc/seqsTb/sporisorium_scitamineumForTb.txt.V1,-0.618718553017775
/home/dfc/seqsTb/sporothrix_brasiliensis_5110ForTb.txt.V1,-0.4967749726399
/home/dfc/seqsTb/sporothrix_insectorum_rcef_264ForTb.txt.V1,-0.61644337796063
/home/dfc/seqsTb/sporothrix_schenckii_atcc_58251ForTb.txt.V1,-0.698090771957186
/home/dfc/seqsTb/spraguea_lophii_42_110ForTb.txt.V1,-0.542896205144738
/home/dfc/seqsTb/stachybotrys_chartarum_ibt_40293ForTb.txt.V1,-0.672798506686537
/home/dfc/seqsTb/stachybotrys_chlorohalonata_ibt_40285ForTb.txt.V1,-0.684671453099248
/home/dfc/seqsTb/stagonospora_sp_src1lsm3aForTb.txt.V1,-0.739086629977939
/home/dfc/seqsTb/stemphylium_lycopersiciForTb.txt.V1,-0.6654530544448
/home/dfc/seqsTb/stereum_hirsutum_fp_91666_ss1ForTb.txt.V1,-0.599003408626078
/home/dfc/seqsTb/sugiyamaella_lignohabitansForTb.txt.V1,-0.496380643902853
/home/dfc/seqsTb/suillus_luteus_uh_slu_lm8_n1ForTb.txt.V1,-0.864228458771295
/home/dfc/seqsTb/talaromyces_cellulolyticusForTb.txt.V1,-0.620534146660473
/home/dfc/seqsTb/talaromyces_islandicusForTb.txt.V1,-0.741613295148497
/home/dfc/seqsTb/talaromyces_marneffei_atcc_18224ForTb.txt.V1,-0.680260320797523
/home/dfc/seqsTb/talaromyces_stipitatus_atcc_10500ForTb.txt.V1,-0.769152053151835
/home/dfc/seqsTb/termitomyces_sp_j132ForTb.txt.V1,-0.746360231393572
/home/dfc/seqsTb/tetrapisispora_blattae_cbs_6284ForTb.txt.V1,-0.328551883371658
/home/dfc/seqsTb/tetrapisispora_phaffii_cbs_4417ForTb.txt.V1,-0.352384708611833
/home/dfc/seqsTb/thielavia_terrestris_nrrl_8126ForTb.txt.V1,-0.534496328685116
/home/dfc/seqsTb/thielaviopsis_punctulataForTb.txt.V1,-0.61379132087312
/home/dfc/seqsTb/tilletia_cariesForTb.txt.V1,-0.675679385498379
/home/dfc/seqsTb/tilletia_controversaForTb.txt.V1,-0.725473375656597
/home/dfc/seqsTb/tilletia_indicaForTb.txt.V1,-0.672218517051072
/home/dfc/seqsTb/tilletiaria_anomala_ubc_951ForTb.txt.V1,-0.682504613804547
/home/dfc/seqsTb/tilletia_walkeriForTb.txt.V1,-0.662248785549877
/home/dfc/seqsTb/tolypocladium_ophioglossoides_cbs_100239ForTb.txt.V1,-0.560494139236553
/home/dfc/seqsTb/torrubiella_hemipterigenaForTb.txt.V1,-0.629015333470399
/home/dfc/seqsTb/tortispora_caseinolytica_nrrl_y_17796ForTb.txt.V1,-0.690056709005559
/home/dfc/seqsTb/torulaspora_delbrueckiiForTb.txt.V1,-0.607775369103541
/home/dfc/seqsTb/trachipleistophora_hominisForTb.txt.V1,-0.579933496521501
/home/dfc/seqsTb/trametes_cinnabarinaForTb.txt.V1,-0.769473941127732
/home/dfc/seqsTb/trametes_versicolor_fp_101664_ss1ForTb.txt.V1,-0.481419300927216
/home/dfc/seqsTb/tremella_mesenterica_dsm_1558ForTb.txt.V1,-0.530438472995712
/home/dfc/seqsTb/trichoderma_atroviride_imi_206040ForTb.txt.V1,-0.622348761047576
/home/dfc/seqsTb/trichoderma_gamsiiForTb.txt.V1,-0.693185492536176
/home/dfc/seqsTb/trichoderma_harzianumForTb.txt.V1,-0.666257609814301
/home/dfc/seqsTb/trichoderma_reeseiForTb.txt.V1,-0.574792199386861
/home/dfc/seqsTb/trichoderma_virensForTb.txt.V1,-0.655841582083458
/home/dfc/seqsTb/trichophyton_equinum_cbs_127_97ForTb.txt.V1,-0.690620546354977
/home/dfc/seqsTb/trichophyton_interdigitale_mr816ForTb.txt.V1,-0.667149358754218
/home/dfc/seqsTb/trichophyton_rubrum_cbs_118892ForTb.txt.V1,-0.699588544615513
/home/dfc/seqsTb/trichophyton_soudanense_cbs_452_61ForTb.txt.V1,-0.693144945853732
/home/dfc/seqsTb/trichophyton_tonsurans_cbs_112818ForTb.txt.V1,-0.708803632570514
/home/dfc/seqsTb/trichophyton_verrucosum_hki_0517ForTb.txt.V1,-0.684106647463576
/home/dfc/seqsTb/trichophyton_violaceumForTb.txt.V1,-0.673984578548594
/home/dfc/seqsTb/trichosporon_asahii_var_asahii_cbs_8904ForTb.txt.V1,-0.439326459214042
/home/dfc/seqsTb/tsuchiyaea_wingfieldii_cbs_7118ForTb.txt.V1,-0.70076903110911
/home/dfc/seqsTb/tuber_melanosporumForTb.txt.V1,-0.707574798985626
/home/dfc/seqsTb/tulasnella_calospora_mut_4182ForTb.txt.V1,-0.782043637884296
/home/dfc/seqsTb/uncinocarpus_reesii_1704ForTb.txt.V1,-0.766079367806119
/home/dfc/seqsTb/ustilaginoidea_virensForTb.txt.V1,-0.585930137758716
/home/dfc/seqsTb/ustilago_hordeiForTb.txt.V1,-0.584703960727474
/home/dfc/seqsTb/ustilago_maydisForTb.txt.V1,-0.637345903898399
/home/dfc/seqsTb/valsa_mali_var_pyriForTb.txt.V1,-0.736929415442934
/home/dfc/seqsTb/vanderwaltozyma_polyspora_dsm_70294ForTb.txt.V1,-0.393384985417589
/home/dfc/seqsTb/vavraia_culicis_subsp_floridensisForTb.txt.V1,-0.592491771411204
/home/dfc/seqsTb/verruconis_gallopavaForTb.txt.V1,-0.71930711248549
/home/dfc/seqsTb/verticillium_alfalfae_vams_102ForTb.txt.V1,-0.586974756612994
/home/dfc/seqsTb/verticillium_dahliaeForTb.txt.V1,-0.645141841956743
/home/dfc/seqsTb/verticillium_longisporumForTb.txt.V1,-0.576814839607625
/home/dfc/seqsTb/vittaforma_corneae_atcc_50505ForTb.txt.V1,-0.639684895370308
/home/dfc/seqsTb/wallemia_ichthyophaga_exf_994ForTb.txt.V1,-0.652057694138287
/home/dfc/seqsTb/wallemia_mellicola_cbs_633_66ForTb.txt.V1,-0.575257020649256
/home/dfc/seqsTb/wickerhamomyces_anomalus_nrrl_y_366_8ForTb.txt.V1,-0.480549642455153
/home/dfc/seqsTb/wickerhamomyces_ciferriiForTb.txt.V1,-0.357735603231973
/home/dfc/seqsTb/xanthophyllomyces_dendrorhousForTb.txt.V1,-0.617444316534492
/home/dfc/seqsTb/xylona_heveae_tc161ForTb.txt.V1,-0.621997610168565
/home/dfc/seqsTb/yarrowia_lipolyticaForTb.txt.V1,-0.564640397712922
/home/dfc/seqsTb/zygosaccharomyces_bailii_isa1307ForTb.txt.V1,-0.604249593293384
/home/dfc/seqsTb/zygosaccharomyces_rouxiiForTb.txt.V1,-0.481669231326855
/home/dfc/seqsTb/zymoseptoria_brevisForTb.txt.V1,-0.7202140639777
/home/dfc/seqsTb/zymoseptoria_triticiForTb.txt.V1,-0.701482565759441
