species,E,H,Q,F,Y,C,N,K,D
trichophyton_tonsurans_cbs_112818,0.480441144267712,0.457373930579956,0.392922324426924,0.416867099228102,0.46519507469676,0.42560567581731,0.433431320325396,0.394631375181175,0.488186468054558
trichophyton_rubrum_cbs_118892,0.478651789500693,0.463940568120403,0.39230615755445,0.412132390613792,0.455840091959895,0.435488092122481,0.424610554001054,0.385006266280567,0.490527821279044
microsporum_gypseum_cbs_118893,0.478480993669557,0.461503328312521,0.395690173940453,0.420639862997704,0.459476788920236,0.428321417932678,0.423742220958761,0.395636881218608,0.491961671434633
arthroderma_otae_cbs_113480,0.487343322966733,0.44924035159206,0.408185179380917,0.435970546966518,0.489580280817502,0.444618100246387,0.442453505663772,0.414204370221365,0.476414896911963
emmonsia_crescens_uamh_3008,0.496881194217051,0.443733236955736,0.492246909627326,0.439194641187546,0.483357528447369,0.435646258503401,0.483631240644536,0.471286753141017,0.428697981131841
emmonsia_parva_uamh_139,0.499422277838578,0.451091494027674,0.486933156903384,0.425183246073298,0.491234724842122,0.418552395651286,0.491754550833594,0.469511433551813,0.436388133676587
emmonsia_sp_cac_2015a,0.479174814235432,0.444537011324015,0.493970533613966,0.442746757106395,0.484550857011828,0.437349944844591,0.483066950525881,0.499421976990141,0.427099252126638
blastomyces_gilchristii_slh14081,0.498000410982723,0.455528328622987,0.483419108990346,0.420727280607656,0.489785881541183,0.429375655990586,0.494731048286215,0.467882710987763,0.434383990612652
blastomyces_dermatitidis_er_3,0.498724430488436,0.455439685845366,0.483256757899484,0.419279646292108,0.490849663686923,0.428535397323329,0.49291673611043,0.467675511118666,0.432415158567508
histoplasma_capsulatum_nam1,0.49973357395948,0.461888952712899,0.481577219517678,0.430315711227812,0.491418580039571,0.430423326216991,0.491071595987375,0.473626278551104,0.429768063760618
paracoccidioides_brasiliensis_pb18,0.495702136486206,0.444606821927179,0.485668869530389,0.453951994999183,0.480819897758553,0.445271212953959,0.480426062585174,0.475161341018895,0.418083117028106
paracoccidioides_sp_lutzii_pb01,0.489836279487023,0.440729235626623,0.493441148938267,0.456465293404881,0.478835444498947,0.452782809155277,0.47731635786064,0.485037752884797,0.414663092537861
coccidioides_posadasii_str_silveira,0.480865390133328,0.448573889647029,0.470762767182141,0.456561399902356,0.483661304222924,0.419434566145092,0.492058932424324,0.457469476264555,0.442862441365768
coccidioides_immitis_rs,0.483485143261408,0.450631116153737,0.468622202821302,0.454955405101556,0.483109989557953,0.418789387279564,0.491211903401586,0.455410021490782,0.441186481273715
ascosphaera_apis_arsef_7405,0.429984826847554,0.417859851531797,0.436404881627927,0.323486898499084,0.477720365737757,0.429628664495114,0.488549167312876,0.362120729273243,0.427701160829447
uncinocarpus_reesii_1704,0.466768463854909,0.452648778427406,0.499761209869992,0.466373341027121,0.485185895559302,0.391349283138359,0.497187915502371,0.487059830776304,0.45629466739967
exophiala_xenobiotica,0.473831613453359,0.490472312703583,0.479018618796825,0.33400292184076,0.410072300344919,0.401504618134869,0.426908238888722,0.391935629456745,0.440114920430329
exophiala_spinifera,0.470219918756128,0.451094980314961,0.464226992416744,0.364955852114664,0.388960756341127,0.418340322224674,0.398092326851773,0.377511008144588,0.416411000492394
exophiala_sideris,0.479232624644011,0.492624652210396,0.493571024768026,0.342405623303889,0.418163170650448,0.423513114429678,0.430607287449393,0.399039718395947,0.454611685851668
exophiala_mesophila,0.492654279512094,0.486948701615019,0.47837658892499,0.423182137253283,0.468043694421134,0.473631434932613,0.453786098688699,0.423540733524219,0.474252630228381
exophiala_aquamarina_cbs_119918,0.476246727629331,0.494907802658026,0.496579944552729,0.378246711840774,0.461980216586189,0.436716560727223,0.473460524686444,0.4191854061816,0.490460275889233
exophiala_dermatitidis_nih_ut8656,0.476427992965502,0.498879913108411,0.461215337615541,0.380497041139147,0.420223774917913,0.444522421363276,0.402606421147659,0.396897108748046,0.432274192487336
exophiala_oligosperma,0.493666907383066,0.459261942834299,0.499985040689325,0.380420450304764,0.398079185736884,0.44795346194699,0.414991331917617,0.398901373447557,0.434860406533945
cladophialophora_yegresii_cbs_114405,0.426869451645197,0.420958793919843,0.424566733748852,0.309095799524813,0.362228682462456,0.369747300139003,0.373689872978413,0.342477398404393,0.390262822004555
cladophialophora_psammophila_cbs_110553,0.471172433223507,0.47144784612276,0.475153178727414,0.37517359880222,0.425852254992651,0.398818112241697,0.432430763258428,0.406692626840942,0.435066760964221
cladophialophora_immunda,0.448362415629708,0.435845190270558,0.451210011114997,0.355456469636132,0.39879495686795,0.385215092740271,0.399410840210978,0.384897672903985,0.405490573091919
cladophialophora_carrionii_cbs_160_54,0.426547767587245,0.419118292439657,0.421641614783603,0.304032721788849,0.362924320031476,0.369965388390474,0.371708216045533,0.34084546821395,0.385201298370239
cladophialophora_bantiana_cbs_173_52,0.473163228130777,0.472781405420036,0.478088806593327,0.377291610419697,0.427915334282995,0.403124304946816,0.433402892383511,0.408245174864507,0.436545194260804
fonsecaea_nubica,0.443804827578616,0.42633995476716,0.447067087015469,0.376378277187105,0.394454182107095,0.402671331778296,0.396133350325446,0.384202580192763,0.402151966301914
fonsecaea_pedrosoi_cbs_271_37,0.445201536541276,0.428478123185729,0.447964736959358,0.38095756351542,0.396243932823279,0.404358448928121,0.398176291793313,0.385288587982099,0.403160541190892
fonsecaea_multimorphosa_cbs_102226,0.453788669633775,0.443361445381513,0.456717502102242,0.36153779019026,0.401396067879818,0.389589842451639,0.407318002212014,0.387881797002219,0.413875094749645
fonsecaea_monophora,0.444260102408906,0.428096054202205,0.447280496032384,0.37914973825653,0.394750867551787,0.402765586809447,0.397287099172829,0.3848609659063,0.403215733022293
fonsecaea_erecta,0.438085485749615,0.411769109830052,0.42830917598489,0.343118281025141,0.384443197482221,0.384946147928344,0.383475484823939,0.375602105970651,0.388814956572943
capronia_coronata_cbs_617_96,0.457945960374688,0.492323188088461,0.442116806359274,0.318642414609035,0.411495422177009,0.429349170997278,0.388951646570566,0.379114498276175,0.417487329362584
capronia_epimyces_cbs_606_96,0.44893097894747,0.453856035163202,0.433376359263421,0.348092100693053,0.394346148918907,0.410473623411629,0.385660509202385,0.375430250101915,0.400262277927401
phialophora_attae,0.379096946888112,0.436387582867948,0.398847551045973,0.266017225725713,0.361944023962124,0.370093893070536,0.391262917265317,0.306551454430333,0.42863360363655
capronia_semi_immersa,0.437323054319744,0.428088190878889,0.43751496098176,0.30925085438403,0.373371747325834,0.378365760891952,0.382674097875849,0.354622669418277,0.395765396711191
rhinocladiella_mackenziei_cbs_650_93,0.471622603837363,0.481738887417998,0.458746285099975,0.394499681870412,0.470744129386761,0.451475866110012,0.499150888768862,0.466554916093945,0.490162798753031
cyphellophora_europaea_cbs_101466,0.375800883375508,0.421212401380671,0.389289905059915,0.302136218473632,0.363150795426046,0.35024883608926,0.380388060481028,0.318412803951368,0.436260496122043
endocarpon_pusillum_z07020,0.46718367872313,0.469400885926635,0.481504194554505,0.392680055441824,0.462614128571874,0.434578095125294,0.477525334626469,0.41477115146598,0.485861284615662
phaeomoniella_chlamydospora,0.434864942410952,0.435814832971497,0.412295648169468,0.387120973964734,0.483820024965011,0.483658600052043,0.493872791374854,0.469379864423801,0.452409046214356
bipolaris_zeicola_26_r_13,0.430646734609607,0.426865276982063,0.457989391970213,0.403610398105111,0.350266863867275,0.371817445012716,0.359800756119875,0.322465856408971,0.447932328369527
bipolaris_victoriae_fi3,0.431640943406852,0.426559809342508,0.457191176278293,0.403079710144928,0.351727848101266,0.372911628929435,0.362119715857318,0.323909594435709,0.447615729314867
bipolaris_sorokiniana_nd90pr,0.43039101948585,0.429582406425895,0.45480457287522,0.406455793486942,0.356602072128765,0.378386496924617,0.366369324860149,0.324276479220072,0.450299846096694
bipolaris_oryzae_atcc_44560,0.429252738197003,0.424663544826647,0.45676384180791,0.403491172771297,0.349317371269604,0.371085503166784,0.364350627112503,0.32005384867199,0.444837637398576
bipolaris_maydis_c5,0.432998733633079,0.426932976862583,0.45461692091956,0.412622402161821,0.353430314870571,0.374021720161626,0.36336053176989,0.324418085316327,0.442699377971073
pyrenophora_teres,0.41474746997068,0.42926766119145,0.447152005993899,0.373869926912491,0.328442215024883,0.365579212819612,0.329688843046244,0.299332287475677,0.431096013406416
pyrenophora_triticirepentis,0.414487829864075,0.425773188082584,0.452869769768891,0.364253301795811,0.326080476900149,0.368030482277567,0.327923069835558,0.300897926060144,0.434827632495733
setosphaeria_turcica_et28a,0.395239373490065,0.380186232909005,0.388590830391473,0.40972988232342,0.305963873658717,0.320057302314476,0.314019749022835,0.280001351792815,0.366079971296444
stemphylium_lycopersici,0.404892729033806,0.405980886768584,0.437648440210285,0.329968812892719,0.294623972584402,0.31926087097717,0.308361575202648,0.285357877718989,0.405230710294877
alternaria_alternata,0.424239775376139,0.449080376925336,0.458404277801924,0.320760034346859,0.331744405924992,0.39011544193801,0.329424118157973,0.303770900035574,0.445716796847313
pyrenochaeta_sp_ds3say3a,0.42360433830124,0.458285686916643,0.457345314767945,0.339191213945486,0.393171800449606,0.368380956587025,0.414572624788477,0.354331610088813,0.46332601720308
ascochyta_rabiei,0.355513794384781,0.322284913522882,0.353890562024683,0.285682701602122,0.252945557963164,0.319610247144609,0.255200048941637,0.263959218223317,0.358142832395532
phaeosphaeria_nodorum,0.389829420003547,0.407431068206196,0.41825553055868,0.300696706105454,0.312573767436724,0.346306718814589,0.331546864132881,0.289027604689378,0.408185368844811
leptosphaeria_maculans,0.422296430312829,0.43983483646637,0.462012723273368,0.388226454542485,0.36685408070918,0.403927653033372,0.405256739849973,0.329648586526386,0.449958756734937
paraphaeosphaeria_sporulosa,0.374141461877757,0.390190150774194,0.380384945935682,0.296043004079853,0.319607875771849,0.320063960287344,0.338964676905999,0.296733565661734,0.405587134931524
stagonospora_sp_src1lsm3a,0.391321894512412,0.443768236256425,0.440168196579753,0.324152413043744,0.370717205499814,0.377952123693839,0.382911457286844,0.311823082426665,0.443945129623618
zymoseptoria_tritici,0.36698181671572,0.395787091815143,0.443946729963345,0.261501744932148,0.294327944500004,0.339210272446026,0.361788425328328,0.303641319090122,0.421341698350502
zymoseptoria_brevis,0.368302105526042,0.398735210118319,0.440566807767506,0.266941442740808,0.296983463972682,0.338584142668607,0.36726701080837,0.301998165357157,0.422831786201546
cercospora_fijiensis_cirad86,0.427664649875434,0.473503712964291,0.446040563234724,0.309948654633821,0.390573051650567,0.36680599704653,0.440499935498596,0.334156247511348,0.473335293300466
pseudocercospora_musae,0.4237121234979,0.472168263973757,0.443042266695247,0.30083764451002,0.384792251289943,0.362306064880113,0.433631044040653,0.319832785784757,0.467227881974602
sphaerulina_musiva_so2202,0.427702925900155,0.446414940715485,0.441557003749088,0.359737987969092,0.403952176421566,0.409880130766437,0.431227332297095,0.339408822601721,0.474828388398024
dothistroma_septosporum,0.37267557320816,0.424718668105442,0.40743739649951,0.268288703870387,0.333195467543303,0.359734024022659,0.376141897222449,0.270880261649579,0.436941433492984
mycosphaerella_eumusae,0.425125403895578,0.472390720195812,0.44474164229952,0.299855508444466,0.382487065076628,0.36048972593565,0.433062661519465,0.319501438289867,0.461898328385449
baudoinia_panamericana_uamh_10762,0.348292042112892,0.444193472305376,0.395208711823958,0.266875467464473,0.321578505457599,0.328318631003942,0.344150857722844,0.263477945180614,0.411059420421587
aureobasidium_subglaciale_exf_2481,0.415345141189407,0.427204697505294,0.492437678589024,0.301595098796777,0.329837717499561,0.427054493338979,0.339973591118791,0.28176078656452,0.439229437013908
aureobasidium_melanogenum_cbs_110374,0.439982765143554,0.424912299257849,0.49602395270356,0.305116199394735,0.345351981840928,0.424865591397849,0.336524057102573,0.304618083682043,0.459587728764287
aureobasidium_namibiae_cbs_147_97,0.41924538937388,0.396219200981656,0.48584388370309,0.28691978238222,0.310177866367295,0.403229727383226,0.303787050294824,0.289939857609761,0.435238458660127
neofusicoccum_parvum_ucrnp2,0.228780464768215,0.217559883680261,0.219888098579249,0.172600083932783,0.174083458706152,0.159939176112801,0.195813518259777,0.148593325254643,0.281869437799503
macrophomina_phaseolina_ms6,0.329490001353221,0.367300573984557,0.329965525925025,0.268214986341052,0.289569993702967,0.271544015812615,0.321159172823277,0.243129758460803,0.390763270951396
diplodia_seriata,0.252928831695955,0.238787878787879,0.252896761172761,0.176340724821725,0.184258979124346,0.167128425898299,0.192265110303163,0.159454691739919,0.290588708057062
coniosporium_apollinis_cbs_100218,0.335596900180469,0.393638380052774,0.355630484055564,0.275577828551231,0.321797121213381,0.296640744007055,0.31400787951458,0.281359500362565,0.406122853630487
acidomyces_richmondensis_bfw,0.462621861866596,0.484397584485373,0.487976495077844,0.402896694239844,0.474766384669463,0.40564521419668,0.486059557701779,0.427835385912726,0.477410601881465
verruconis_gallopava,0.428612452162837,0.469141232227488,0.42548605730266,0.390003309195671,0.396873394590869,0.368173519316439,0.422701644214862,0.358652670306278,0.446945008554935
xylona_heveae_tc161,0.48349410756543,0.469029089380377,0.480753465722082,0.48718618196425,0.479471711650476,0.383119434258774,0.490869544595245,0.394628971625727,0.497964575040235
dactylellina_haptotyla_cbs_200_50,0.488789910086026,0.446686784341284,0.485006029125313,0.367466598466442,0.428900437343007,0.399792868767569,0.453275772301284,0.434655572755418,0.457128686784148
arthrobotrys_oligospora_atcc_24927,0.446887720823618,0.457020505376948,0.450960043887721,0.423455458085096,0.496043829572973,0.483253933881911,0.488928644623582,0.456797518316289,0.408457762228677
drechslerella_stenobrocha_248,0.404000351486127,0.402724062552548,0.391155597273517,0.383360760294848,0.356007234736855,0.308557531539748,0.356012257864995,0.331795884997956,0.422726625026718
pyronema_omphalodes_cbs_100304,0.408305030554935,0.459351854304051,0.416692418488935,0.403771423896593,0.386143630698491,0.477740116676987,0.399593097731897,0.353380555679304,0.451360730177533
tuber_melanosporum,0.414511857441687,0.479466935142009,0.465797203821272,0.439014380595827,0.440740740740741,0.429289881311607,0.494802318378154,0.376021323670319,0.441602485050143
saccharomyces_sp_boulardii_,0.298558774394207,0.356792880474635,0.312144357973145,0.408408529596927,0.432985185974635,0.371440055121727,0.403259635217502,0.419685233655712,0.345732253007634
saccharomyces_kudriavzevii_ifo_1802,0.319677729058822,0.376191043353978,0.339170959038509,0.459653989342288,0.456472325296758,0.399990090670366,0.426399913015114,0.452246413682904,0.374411121970504
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,0.310910280685043,0.371425241813308,0.327255143084057,0.439019868888926,0.451439898272122,0.386010513452175,0.421785504750569,0.440668943174853,0.364886305804669
saccharomyces_arboricola_h_6,0.297278917276063,0.365091561019337,0.311659830240019,0.444799563946286,0.447363619777413,0.356153949549711,0.427680977186995,0.43666936453787,0.36198672465095
saccharomyces_eubayanus,0.306468105038873,0.399013580632837,0.320574073902274,0.46735610218077,0.481316847975135,0.384088913115896,0.463585823918273,0.450600241957999,0.399624041430136
ashbya_gossypii,0.366948639302948,0.415949358008751,0.289532405918302,0.420905643154429,0.356454821484661,0.357986953644471,0.392013099434722,0.309736989367655,0.420895499768889
eremothecium_sinecaudum,0.391894152841263,0.353760388801536,0.446366361052434,0.395228451683471,0.446694678602187,0.392024857586743,0.403216205184026,0.479317205990156,0.349516587384939
eremothecium_cymbalariae_dbvpg_7215,0.397499198461045,0.329276524371536,0.455772557090622,0.367727602665904,0.386003354433804,0.362047526941144,0.384242221478755,0.487438672786199,0.302781651257829
tetrapisispora_blattae_cbs_6284,0.177608644480065,0.185063636969414,0.156036663547839,0.345747425749649,0.23202568616468,0.225185414091471,0.225421372274728,0.298389440710104,0.170310675211639
tetrapisispora_phaffii_cbs_4417,0.244927869901899,0.251071764999904,0.217825515393003,0.373259597169483,0.334897523308826,0.249353527890654,0.294678878519907,0.334829128611168,0.244622781110504
zygosaccharomyces_rouxii,0.276767257973761,0.330271579937077,0.294411994996085,0.431339786612402,0.45695208072183,0.297788826377077,0.362693754702784,0.44598518948744,0.243899443170652
zygosaccharomyces_bailii_isa1307,0.426672113042557,0.418179385397618,0.441106745344356,0.436285964132632,0.49689526099115,0.486182995853385,0.417468560241564,0.47327384213475,0.392090997376469
kazachstania_naganishii_cbs_8797,0.470886016889843,0.434034449629426,0.493339844279862,0.441351605965268,0.30055549683496,0.452883881945667,0.388557077888435,0.456782750997675,0.486087984441931
kazachstania_africana_cbs_2517,0.250088507703025,0.274568754932542,0.272226689330171,0.444165104136012,0.378367613378622,0.266807199610832,0.301982475037117,0.391771102814741,0.277909981832604
kluyveromyces_marxianus_dmku3_1042,0.35541034379601,0.415509068613994,0.362845669261367,0.455295480880649,0.474465345826479,0.386057755128708,0.482366845028349,0.476204324046216,0.379564077128997
kluyveromyces_lactis,0.298625064497526,0.315086559179731,0.330455463923506,0.452051236863829,0.463037805692093,0.325027940306357,0.439288827679167,0.463291139240506,0.305394285560873
naumovozyma_castellii_cbs_4309,0.263124872639132,0.228339787028074,0.224705063449285,0.418826492399114,0.345044532463838,0.240611016818392,0.308258963474313,0.461401610057671,0.237401037401037
naumovozyma_dairenensis_cbs_421,0.18794165971,0.162329554788894,0.145590109171058,0.454306233654773,0.251269884403938,0.173367920449633,0.2522829441353,0.333431071395327,0.187932808875089
lachancea_thermotolerans_cbs_6340,0.489108653374396,0.435427653789303,0.476628012389514,0.468056164183465,0.358207595068543,0.401490535102102,0.390714409571701,0.446357591406861,0.434249014825887
lachancea_lanzarotensis,0.393414232800646,0.463549963308335,0.438217106243481,0.498274111675127,0.411830297881378,0.496793844180827,0.477227292118008,0.445829283992377,0.477727118161819
saccharomycetaceae_sp_ashbya_aceri_,0.386159559964271,0.44699720142198,0.30075500306363,0.415542797612981,0.37599815620721,0.373357529320832,0.416448038854318,0.311174866402888,0.453360205604118
_candida_glabrata,0.391903111081193,0.399010524422056,0.355508130866391,0.461543348247103,0.471633562502043,0.338163778191194,0.43697796590952,0.482392737816253,0.358299894143423
vanderwaltozyma_polyspora_dsm_70294,0.195652290916528,0.251105417971345,0.204269381011148,0.400270187824116,0.340977664274166,0.187642866747344,0.280090582299075,0.354191124677154,0.2182094717332
pachysolen_tannophilus_nrrl_y_2460,0.174617285607255,0.14280587015473,0.199907486688909,0.241445066621417,0.185433058013124,0.154398209112457,0.179914285569718,0.248979789422728,0.119087726768907
torulaspora_delbrueckii,0.418621373067952,0.376726865786833,0.399843420178977,0.493092844128676,0.483735730881907,0.386245246236937,0.445023479555607,0.462132103050244,0.341253209353966
candida_dubliniensis_cd36,0.212385407313049,0.240967695666725,0.179303778012701,0.296442355458749,0.262603198565835,0.184257942152679,0.263788744725012,0.272869919257074,0.215628800220269
candida_maltosa_xu316,0.153860975711369,0.227116599366654,0.144736409379419,0.465479049595449,0.345438764338623,0.119557659835116,0.32971652945476,0.241003418556502,0.201991902557357
candida_parapsilosis_cdc317,0.355983515612617,0.366350936764662,0.227765710489584,0.356595128249539,0.452885823694131,0.306477541371158,0.37812160370711,0.433505322589273,0.303139644393006
candida_tropicalis_mya_3404,0.167634033499097,0.220803125958697,0.153856378819629,0.342935272597218,0.266476235073753,0.126342118106393,0.260163425535773,0.305741637885075,0.17747025841326
candida_orthopsilosis_co_90_125,0.330704919095249,0.325101976780671,0.222301503912682,0.359364257694019,0.413076564053654,0.269095104664579,0.359100727084664,0.416468995236119,0.278199717040887
candida_albicans_wo_1,0.204730974418487,0.254931899019693,0.170120258266229,0.31935521070146,0.271920293568954,0.174022911051213,0.276940430262211,0.264719657268501,0.223732767238932
lodderomyces_elongisporus_nrrl_yb_4239,0.384739616662096,0.430264705882353,0.276263462545465,0.327485333119023,0.468525134092598,0.359887475225369,0.413217858874344,0.43527110252385,0.35116017331164
debaryomyces_hansenii_cbs767,0.266004040567705,0.301777884078769,0.297357423902707,0.407843254160487,0.378322635541333,0.304450852199732,0.332765144888054,0.46949789889444,0.299706877599845
debaryomyces_fabryi,0.256900023069986,0.298036228203826,0.282991377019436,0.389700853020952,0.374838381068056,0.308674415728948,0.322634649088388,0.454081371008723,0.284499793208033
meyerozyma_guilliermondii_atcc_6260,0.39082819601314,0.456265960613514,0.409371853028945,0.450173484370002,0.439891642848001,0.412113310418395,0.498364858664064,0.496548686382087,0.478828266000278
spathaspora_passalidarum_nrrl_y_27907,0.214574783725715,0.323981098641465,0.208484761253643,0.446403385049365,0.396379399887651,0.204793553497021,0.390126471153055,0.483841594649184,0.303533626445204
hyphopichia_burtonii_nrrl_y_1933,0.179125615420214,0.230055252341486,0.180847377819632,0.413932377113215,0.312060611578106,0.217278381518693,0.256850593593668,0.286714493976828,0.217092701497535
millerozyma_farinosa_cbs_7064,0.42682379349046,0.416254090794663,0.473128720181654,0.485100735915068,0.498147214585293,0.448476702508961,0.462508856238799,0.475963001048421,0.428077832333151
scheffersomyces_stipitis_cbs_6054,0.330491080144153,0.457971876600737,0.485208080362071,0.434596694329078,0.413122087237543,0.313650306748466,0.440744445935559,0.381150264258186,0.479961713667866
babjeviella_inositovora_nrrl_y_12698,0.390846013945347,0.297785370994268,0.267581606639704,0.448555979377122,0.270535724150122,0.453722930881044,0.277638244798944,0.257622845446263,0.382806931055847
candida_tanzawaensis_nrrl_y_17324,0.440314082386752,0.412213616509978,0.47475233329325,0.376306177275693,0.31938597059395,0.425378976585296,0.384608074074577,0.336068751615405,0.458057021770904
_candida_tenuis_atcc_10573,0.388467031724762,0.486327729390318,0.445327231121281,0.491706791232483,0.43604607107676,0.330926523244459,0.434280238292885,0.431305269203727,0.464348394645377
ogataea_polymorpha,0.396424016797846,0.411502180748555,0.369352690896099,0.471637658227848,0.361696600860917,0.453392496440279,0.375189494428864,0.455979357570545,0.38341213346663
ogataea_parapolymorpha_dl_1,0.396971619113017,0.417408357218283,0.373253824722616,0.464305392300911,0.360818679734794,0.458422107037237,0.379786902826305,0.463826606875934,0.382853888172161
candida_arabinofermentans_nrrl_yb_2248,0.236065314156114,0.217032967032967,0.201966703583295,0.445924601151625,0.304231630540415,0.183242191120586,0.283630570101769,0.326961327644585,0.164592134229785
pichia_membranifaciens_nrrl_y_2026,0.466097869008909,0.460278664835067,0.481721383312011,0.483875338753388,0.393669849931787,0.485230094959825,0.419733678564823,0.458151377002853,0.495821812596006
pichia_kudriavzevii,0.346690295340632,0.326443609679392,0.336477314715778,0.385930896071978,0.400930055188924,0.298747709224191,0.399532837527912,0.452232304171518,0.314935698772542
brettanomyces_bruxellensis_awri1499,0.491331775068362,0.40995835705084,0.436571645281588,0.421638455549468,0.480359550561798,0.484157760332923,0.426559794650749,0.438304482911673,0.316450250312891
komagataella_phaffii_cbs_7435,0.404729013588024,0.383013459384551,0.396639206683001,0.421369450714823,0.484611929245226,0.377880184331797,0.463586038727461,0.479234046024836,0.382053299579214
komagataella_pastoris,0.405106487448598,0.382676918862867,0.396407756386707,0.422220145767146,0.486227050298487,0.377272403222357,0.46584219021701,0.480780411784098,0.382767943897596
wickerhamomyces_ciferrii,0.10525140174135,0.0956111187017048,0.0761311146975346,0.338680389393294,0.131116961934937,0.0881729399089424,0.155457129078625,0.184544178733568,0.0779011201042423
wickerhamomyces_anomalus_nrrl_y_366_8,0.205638939542713,0.175725218010322,0.133731782611817,0.413503850385038,0.23833058181474,0.163826176774384,0.286200903719152,0.282283853428127,0.142521615849392
cyberlindnera_jadinii,0.458889490826257,0.486835609675827,0.492933083176986,0.408037126664362,0.42266352889366,0.324494175352544,0.372716083542444,0.319987165833811,0.412828851426238
hanseniaspora_valbyensis_nrrl_y_1626,0.146575753677259,0.179399017624964,0.0841203515711984,0.319800175249529,0.283956992664389,0.122477919131351,0.276216649073636,0.22088504732287,0.132870946996524
hanseniaspora_uvarum_dsm_2768,0.176331731179432,0.347916593162333,0.145738439997873,0.338475754288699,0.465883632050606,0.224827355758521,0.415977938481021,0.371095085975419,0.265610642385766
hanseniaspora_osmophila,0.279227754739514,0.470348847541362,0.281159268198832,0.305310120074589,0.438544437623627,0.412904653515427,0.461476611105092,0.256892003463622,0.427406637146812
hanseniaspora_opuntiae,0.308004292742756,0.452354570637119,0.268189761180506,0.469928136530428,0.444146844898762,0.298002153367628,0.450467604466206,0.446771066852941,0.378974794080326
_candida_auris,0.441289728033702,0.475797082741706,0.467919828094396,0.48310252560414,0.369262954996885,0.481528901102333,0.450217031015705,0.411675206047279,0.490387682692621
clavispora_lusitaniae_atcc_42720,0.447427008811424,0.490259838470613,0.45880001120961,0.496131749037018,0.403391734840771,0.486340954582617,0.446029578179264,0.468995683453237,0.481142664356943
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,0.409851618534401,0.369389587073609,0.396653936334688,0.424396029166301,0.331579413364364,0.418930213121605,0.366927951520785,0.419667428970115,0.362510112575244
geotrichum_candidum,0.430216158915979,0.486286232578342,0.409805614958601,0.372293572768086,0.367393478321822,0.448363455867325,0.422433382733269,0.364095462666622,0.486662606577345
yarrowia_lipolytica,0.287436700052251,0.397415464711664,0.231605002012042,0.408210975309655,0.22605164404095,0.497267615994956,0.220116099988153,0.209714443118171,0.35959837437246
kuraishia_capsulata_cbs_1993,0.443120794685119,0.493573673246001,0.412620628679998,0.473015515172986,0.434688474568666,0.421966363252758,0.415893419246669,0.381157279197398,0.455601954469195
nadsonia_fulvescens_var_elongata_dsm_6958,0.289651164198622,0.349847757650823,0.334241267527286,0.370664507164088,0.428916125469671,0.331207665620354,0.356318651588117,0.484583371305325,0.278645478769961
ascoidea_rubescens_dsm_1968,0.237868931592497,0.327944296174639,0.223481972192401,0.303870827582682,0.336986850824875,0.354728736848293,0.328562285272647,0.242361272667768,0.262499050017914
sugiyamaella_lignohabitans,0.444196912405771,0.409479396009223,0.423466901119064,0.466287455561199,0.429250025133206,0.297091988130564,0.445972025203708,0.494581540709473,0.415399313176173
tortispora_caseinolytica_nrrl_y_17796,0.401954926749994,0.456244541484716,0.482494075432795,0.482877997409609,0.438456239056176,0.435008923259964,0.48711391139579,0.462033680375734,0.48014846566321
lipomyces_starkeyi_nrrl_y_11557,0.457100948499481,0.451530437873382,0.41674408264056,0.467872466730288,0.495155725695921,0.426067220397914,0.458267951292995,0.393433315414676,0.47792398812807
schizosaccharomyces_pombe,0.316753623933381,0.27570431013725,0.285353673928552,0.281347371481,0.344179382301795,0.380295369497529,0.339262584574293,0.373570214899061,0.290390201774358
schizosaccharomyces_octosporus,0.291657444897215,0.296034521240979,0.30315692728594,0.330043974204333,0.373278045952384,0.404847619638756,0.366015275927768,0.423471259752577,0.315110649233471
schizosaccharomyces_japonicus,0.434432357794766,0.424422503725782,0.382609625668449,0.430891997807062,0.473836245024326,0.425580193014706,0.499762617601178,0.485771632471008,0.454032251398911
schizosaccharomyces_cryophilus,0.301031985129158,0.285141738191534,0.311609025395726,0.316875665170515,0.358705876528541,0.417335278385607,0.359403955658883,0.417019761925949,0.317611295548178
pneumocystis_jirovecii_ru7,0.208419040831862,0.149532236391755,0.266517973082387,0.126473096836971,0.141911319024603,0.237776773610484,0.171773300255408,0.201165430404139,0.163504892429609
pneumocystis_carinii_b80,0.220249341924648,0.0855924883675573,0.231996937773562,0.117593735048976,0.0988333596090178,0.211673286133656,0.134588711230977,0.232452561051715,0.113242310641561
pneumocystis_murina_b123,0.188950475031912,0.0976284253750105,0.233712945905208,0.11233707258401,0.101227531086309,0.206535850736303,0.137552880862669,0.206323826697002,0.121727356469818
saitoella_complicata_nrrl_y_17804,0.346702520025347,0.45234106140192,0.413543918795119,0.335641156699658,0.377000859704425,0.469124086016867,0.374103924172805,0.289711871668194,0.475462979638673
galerina_marginata_cbs_339_88,0.468165708591002,0.499678054692826,0.482226917596187,0.42301121547988,0.480588678413288,0.432171364148816,0.463859445615659,0.474239360664977,0.470916747563479
hypholoma_sublateritium_fd_334_ss_4,0.466506321708324,0.436044763471957,0.438395253794627,0.361614225796824,0.427124332738986,0.366189776008071,0.439513357370274,0.424007125245446,0.425891658899643
