name,species,KLmean,Klsd
kazachstania_africana_cbs_2517,193,0.0761335898096346,0.10210216860158
pseudogymnoascus_sp_vkm_f_4246,323,0.0762512878788141,0.0889091738859217
yarrowia_lipolytica,458,0.0764268602364419,0.0876987657243115
pseudogymnoascus_sp_vkm_f_4513_fw_928_,325,0.076683440589238,0.0892156479996598
xanthophyllomyces_dendrorhous,456,0.0767927598056013,0.0941803060470525
ceratocystis_platani,72,0.0771488074942294,0.0966949590918065
kwoniella_pini_cbs_10737,204,0.0773219616191123,0.0849100626014172
kluyveromyces_lactis,195,0.0773894001402523,0.0970021498699533
encephalitozoon_hellem_atcc_50504,131,0.0784087375505323,0.100522552604466
vavraia_culicis_subsp_floridensis,446,0.0790281320145883,0.10341506315744
cryptococcus_gattii_wm276,109,0.0793127218180179,0.0977430024036616
wallemia_ichthyophaga_exf_994,452,0.0794399051427082,0.101737295059511
ascosphaera_apis_arsef_7405,16,0.0801129765009943,0.100599218174506
cyberlindnera_jadinii,112,0.0802294185425386,0.0978798261239159
torulaspora_delbrueckii,419,0.0805311044141399,0.110419057802636
trichophyton_violaceum,435,0.0807697459260251,0.101929981457394
phaeomoniella_chlamydospora,293,0.0807946082688685,0.107648636352867
tetrapisispora_blattae_cbs_6284,407,0.081255094392564,0.0877196725192356
ogataea_parapolymorpha_dl_1,264,0.0813241843254548,0.103185496686274
ogataea_polymorpha,265,0.0813870971504334,0.10532555428757
encephalitozoon_cuniculi_gb_m1,130,0.0815591012597553,0.0978657274449848
hanseniaspora_osmophila,179,0.0817434472355966,0.0986156111954606
tortispora_caseinolytica_nrrl_y_17796,418,0.0818296949103811,0.106785977401183
naumovozyma_castellii_cbs_4309,251,0.0822175648747992,0.0957252181934446
drechslerella_stenobrocha_248,125,0.0828825219865683,0.100716932831768
nadsonia_fulvescens_var_elongata_dsm_6958,250,0.0830788067490733,0.101099443415079
saccharomyces_sp_boulardii_,363,0.083278285611369,0.102391613689163
ordospora_colligata_oc4,270,0.083629146004718,0.100248396568589
ustilago_hordei,442,0.0838092910052202,0.102516609118476
rosellinia_necatrix,356,0.0846479413980826,0.0815201965173446
lachancea_lanzarotensis,207,0.0853287945627436,0.116364122573467
cryptococcus_neoformans,110,0.0854664523992883,0.103788911945655
schizosaccharomyces_japonicus,371,0.0855093675803993,0.10238547559543
moesziomyces_antarcticus,240,0.0856749663031359,0.0955035797285719
saccharomyces_kudriavzevii_ifo_1802,362,0.0857825225085238,0.10420061832332
clavispora_lusitaniae_atcc_42720,83,0.0858547962011789,0.107611084613431
eremothecium_sinecaudum,137,0.0859955972954264,0.114479020843162
tetrapisispora_phaffii_cbs_4417,408,0.0861584448564348,0.0968962589185882
thielaviopsis_punctulata,410,0.0864441450745665,0.0938782213465732
eremothecium_cymbalariae_dbvpg_7215,136,0.0876041026265816,0.112984157483324
malassezia_pachydermatis,220,0.0883750671848583,0.0982121348227684
plicaturopsis_crispa_fd_325_ss_3,306,0.0886076115248263,0.106588507943424
babjeviella_inositovora_nrrl_y_12698,39,0.0908285276086241,0.10577751404975
hanseniaspora_uvarum_dsm_2768,180,0.0915231652463724,0.120466613319529
hanseniaspora_opuntiae,178,0.0917450311108115,0.114644702773995
candida_tanzawaensis_nrrl_y_17324,65,0.0922552206103611,0.092922219470741
saccharomyces_eubayanus,361,0.0946436035835012,0.105618446406876
geotrichum_candidum,171,0.0949659137397891,0.107876803824983
saccharomyces_arboricola_h_6,358,0.0964452350867801,0.112341043871091
kluyveromyces_marxianus_dmku3_1042,196,0.0982818271087295,0.108190395358014
sugiyamaella_lignohabitans,400,0.0987505810834596,0.117734186417087
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,232,0.0995212121239651,0.0995071723196629
kazachstania_naganishii_cbs_8797,194,0.102845500360597,0.107199134840428
lachancea_thermotolerans_cbs_6340,208,0.103799348479052,0.119796513082498
punctularia_strigosozonata_hhb_11173_ss5,341,0.104039939949465,0.121302554868426
malassezia_sympodialis_atcc_42132,221,0.104259177944905,0.112001799104499
_candida_glabrata,61,0.107764305497574,0.111468020511766
stereum_hirsutum_fp_91666_ss1,399,0.117581243110243,0.136927304475374
enterocytozoon_bieneusi_h348,135,0.120146106329721,0.113283326170079
saccharomycetaceae_sp_ashbya_aceri_,364,0.122567613301516,0.124109845645238
ashbya_gossypii,17,0.12626210511029,0.125709294385546
trametes_versicolor_fp_101664_ss1,422,0.12767688836622,0.135519172424473
tremella_mesenterica_dsm_1558,423,0.129643909289548,0.149903321081199
pichia_membranifaciens_nrrl_y_2026,301,0.136711961274043,0.105877555615491
mortierella_verticillata_nrrl_6337,245,0.140914191742856,0.152564699942292
coniophora_puteana_rwd_64_598_ss2,98,0.142326278884482,0.151700720318019
leucoagaricus_sp_symc_cos,211,0.142417704369083,0.150767977040266
talaromyces_cellulolyticus,402,0.149302445904437,0.173493950276077
fomitiporia_mediterranea_mf3_22,152,0.173052176744864,0.175748752224178
aspergillus_ustus,35,0.201432146907022,0.226041423182544
